d w z q
107 2815 51 0
107 156 1 8
107 175 48 6
108 305 51 0
108 305 51 0
108 1631 51 0
108 1631 1 8
108 3013 1 8
108 3013 1 8
108 2029 51 0
108 2029 51 0
108 1303 51 0
108 1303 51 0
108 1408 1 8
109 449 16 0
109 449 51 0
109 305 51 0
109 305 51 0
109 305 51 0
109 1332 51 0
109 3471 51 0
109 2029 51 0
109 2029 51 0
109 3690 51 0
109 178 51 0
109 1335 51 0
109 3289 16 0
110 305 51 0
110 305 51 0
110 3818 51 0
110 3818 51 0
110 1631 51 0
110 1631 51 0
110 695 51 0
110 695 33 0
110 16 51 0
110 2029 51 0
110 2029 51 0
110 1303 51 0
110 1598 51 0
110 54 33 0
110 1653 51 0
110 1544 33 0
110 2538 51 0
111 3578 31 3
111 1107 31 3
111 1107 31 3
111 305 51 0
111 305 51 0
111 305 51 0
111 2750 31 3
111 2923 16 0
111 2923 51 0
111 2923 31 3
111 1332 51 0
111 1968 24 4
111 1429 51 0
111 2772 51 0
111 535 31 3
111 2029 51 0
111 2029 51 0
111 2029 51 0
111 3317 31 3
111 1522 31 3
111 2524 31 3
112 2575 9 1
112 2575 9 1
112 305 51 0
112 305 51 0
112 2825 51 0
112 2444 51 0
112 2029 51 0
112 2029 51 0
112 2029 51 0
112 3162 51 0
112 3132 16 0
112 468 51 0
112 468 51 0
112 468 51 0
112 2551 51 0
112 173 51 0
113 305 51 0
113 2750 49 3
113 1631 51 0
113 2029 51 0
113 1303 51 0
113 1653 51 0
113 881 26 2
113 881 33 0
113 881 33 0
113 2756 31 3
114 170 9 1
114 305 51 0
114 305 51 0
114 2750 51 0
114 1631 1 8
114 2029 51 0
114 1303 51 0
114 1653 1 8
114 250 1 8
114 250 1 8
114 2643 1 8
114 153 1 8
114 2988 1 8
114 2956 1 8
114 2919 1 8
115 2575 9 1
115 494 12 4
115 305 51 0
115 174 51 0
115 2444 51 0
115 568 51 0
115 2029 51 0
115 2029 51 0
115 2029 51 0
115 2029 51 0
115 173 51 0
115 115 38 4
115 2234 15 7
115 891 51 0
115 1651 51 0
116 3092 16 0
116 305 51 0
116 1333 51 0
116 2742 51 0
116 1631 51 0
116 398 18 0
116 695 18 0
116 2029 51 0
116 1303 51 0
116 1776 51 0
116 439 51 0
117 305 51 0
117 1187 51 0
117 1631 51 0
117 1631 1 8
117 1631 51 0
117 1631 1 8
117 1631 51 0
117 1631 1 8
117 1631 1 8
117 1631 51 0
117 2840 51 0
117 2029 51 0
117 2029 51 0
117 2029 51 0
117 2029 51 0
117 2029 51 0
117 2029 51 0
117 825 51 0
117 1599 51 0
117 1163 1 8
118 305 51 0
118 305 51 0
118 1631 51 0
118 1631 51 0
118 1631 11 3
118 2029 51 0
118 1303 51 0
118 2509 11 3
118 1730 51 0
118 3751 33 0
118 353 51 0
118 1432 33 0
118 1848 51 0
119 3092 51 0
119 1107 31 3
119 1107 31 3
119 305 51 0
119 1333 51 0
119 2742 51 0
119 535 31 3
119 535 11 3
119 2029 51 0
119 2029 51 0
119 2029 51 0
119 2029 51 0
119 3317 31 3
119 1303 51 0
120 305 51 0
120 305 51 0
120 1631 51 0
120 2029 51 0
120 1303 51 0
120 1776 51 0
120 3751 51 0
120 868 1 8
120 3086 1 8
120 1017 51 0
121 3092 51 0
121 2575 9 1
121 1107 31 3
121 1107 31 3
121 305 51 0
121 305 51 0
121 306 51 0
121 2742 51 0
121 665 31 3
121 665 31 3
121 2029 51 0
121 2029 51 0
121 2029 51 0
121 3317 31 3
121 3317 31 3
121 3317 31 3
121 173 31 3
121 547 49 3
122 305 51 0
122 1767 33 0
122 1631 32 0
122 385 32 0
122 1092 33 0
122 695 33 0
122 2029 33 0
122 1303 51 0
122 1653 32 0
122 2629 32 0
122 2629 32 0
122 63 32 0
122 951 33 0
123 449 16 0
123 305 51 0
123 305 51 0
123 1333 51 0
123 1631 51 0
123 1631 51 0
123 1631 51 0
123 1429 51 0
123 3208 51 0
123 2279 51 0
123 2029 51 0
123 2029 51 0
123 1303 51 0
123 1303 51 0
123 1776 51 0
124 3092 16 0
124 449 16 0
124 449 16 0
124 449 16 0
124 449 16 0
124 449 16 0
124 305 51 0
124 306 51 0
124 306 51 0
124 306 51 0
124 306 51 0
124 20 51 0
124 512 51 0
124 2090 51 0
124 2029 51 0
124 2029 51 0
124 3168 16 0
125 3092 32 0
125 305 51 0
125 20 16 0
125 936 51 0
125 1631 51 0
125 499 16 0
125 2456 16 0
125 2029 51 0
125 3020 51 0
125 2435 16 0
125 2033 16 0
126 170 9 1
126 3578 31 3
126 3578 31 3
126 305 51 0
126 305 51 0
126 1306 51 0
126 2840 51 0
126 2840 51 0
126 2029 51 0
126 2029 51 0
126 608 51 0
126 608 51 0
127 271 12 4
127 305 51 0
127 305 51 0
127 2265 51 0
127 3757 2 8
127 3757 2 8
127 3755 2 8
127 1150 2 8
127 756 2 8
127 2029 51 0
127 2029 51 0
127 2029 51 0
127 2029 51 0
127 2029 51 0
127 825 51 0
128 2915 11 3
128 2174 31 3
128 2174 40 2
128 756 2 8
128 1801 2 8
128 1853 2 8
128 2496 40 2
128 355 2 8
128 3677 11 3
128 1710 2 8
128 757 2 8
128 757 2 8
128 757 2 8
128 2975 2 8
128 79 2 8
128 420 40 2
128 2638 40 2
129 3356 11 3
129 2915 11 3
129 756 2 8
129 2444 31 3
129 1853 2 8
129 3661 0 8
129 2496 31 3
129 355 2 8
129 3677 11 3
129 1710 2 8
129 757 2 8
129 3580 11 3
129 3046 31 3
129 2113 53 3
129 1220 2 8
129 1209 2 8
129 1947 2 8
130 449 16 0
130 131 10 2
130 217 2 8
130 217 10 2
130 217 16 0
130 3356 10 2
130 3356 10 2
130 1336 19 7
130 2040 19 7
130 756 2 8
130 756 2 8
130 757 2 8
130 757 2 8
130 1240 2 8
130 1240 2 8
130 919 16 0
131 756 2 8
131 756 2 8
131 756 2 8
131 128 0 8
131 128 0 8
131 128 0 8
131 393 0 8
131 757 2 8
131 757 2 8
131 757 2 8
131 2579 2 8
131 2579 2 8
131 2579 2 8
131 2281 2 8
131 2281 2 8
131 2281 2 8
131 1501 2 8
131 2842 2 8
131 2842 2 8
132 3356 11 3
132 3356 11 3
132 191 49 3
132 2915 11 3
132 2901 11 3
132 2174 49 3
132 2174 2 8
132 2174 2 8
132 756 2 8
132 756 2 8
132 1710 2 8
132 757 2 8
132 757 2 8
132 3580 2 8
132 1209 11 3
132 1209 11 3
132 1209 10 2
132 2884 39 0
133 756 2 8
133 756 2 8
133 3208 17 1
133 3208 17 1
133 757 2 8
133 757 2 8
133 2281 2 8
133 2281 2 8
133 1501 2 8
133 1501 2 8
133 2842 2 8
133 671 2 8
133 1492 2 8
133 2207 2 8
134 1891 49 3
134 217 2 8
134 756 2 8
134 757 2 8
134 757 2 8
134 1962 2 8
134 3311 2 8
134 3311 2 8
134 3422 1 8
134 3422 1 8
134 1253 2 8
134 3140 2 8
134 1020 2 8
134 2291 2 8
135 266 2 8
135 1682 2 8
135 756 2 8
135 1853 2 8
135 3020 2 8
135 757 2 8
135 1240 2 8
135 2898 46 6
135 2682 46 6
135 1048 2 8
135 10 2 8
135 10 2 8
136 266 2 8
136 1682 2 8
136 756 2 8
136 1853 2 8
136 757 2 8
136 2898 2 8
136 10 2 8
136 10 49 3
136 227 2 8
136 2278 2 8
136 1129 2 8
137 2190 17 1
137 2190 2 8
137 756 2 8
137 756 13 5
137 757 2 8
137 757 2 8
137 1662 17 1
137 51 17 1
137 428 17 1
137 3603 17 1
138 2915 11 3
138 2658 46 6
138 2658 46 6
138 2658 46 6
138 756 16 0
138 128 0 8
138 128 0 8
138 128 0 8
138 393 0 8
138 2565 0 8
138 2565 46 6
138 2565 0 8
138 3437 0 8
138 3437 0 8
138 3437 0 8
138 757 2 8
138 757 16 0
138 1095 0 8
138 1095 33 0
138 2657 46 6
139 1891 49 3
139 217 2 8
139 756 2 8
139 756 2 8
139 3690 2 8
139 757 2 8
139 757 2 8
139 2281 2 8
139 1501 2 8
139 2842 2 8
139 2842 2 8
139 1492 2 8
139 1492 2 8
139 2207 2 8
139 2207 2 8
139 2898 2 8
139 2657 49 3
139 1096 2 8
139 1096 2 8
140 217 23 5
140 756 2 8
140 756 2 8
140 3020 2 8
140 757 2 8
140 757 2 8
140 1240 2 8
140 1240 2 8
140 2898 2 8
140 2682 2 8
140 2682 2 8
140 1096 2 8
140 1096 2 8
141 756 2 8
141 756 2 8
141 393 0 8
141 393 0 8
141 1853 2 8
141 757 2 8
141 757 2 8
141 2281 2 8
141 2281 2 8
141 1501 2 8
141 1501 2 8
141 2842 2 8
142 2007 2 8
142 2915 11 3
142 756 2 8
142 756 2 8
142 3020 2 8
142 3020 2 8
142 757 2 8
142 757 2 8
142 1240 2 8
142 1240 2 8
142 2682 2 8
142 2682 2 8
142 1896 2 8
142 1896 2 8
142 3133 2 8
142 3133 2 8
142 3487 2 8
143 2007 2 8
143 2520 2 8
143 756 2 8
143 756 2 8
143 757 2 8
143 757 2 8
143 227 2 8
143 227 2 8
143 2278 2 8
143 1129 2 8
143 1896 2 8
143 1896 2 8
143 3133 2 8
143 3133 2 8
143 1425 2 8
143 196 2 8
144 2475 16 0
144 2783 16 0
144 756 18 0
144 757 18 0
144 1151 28 5
144 1151 28 5
144 1151 28 5
144 1151 28 5
144 1555 18 0
144 1555 18 0
144 1555 18 0
144 1555 18 0
144 2760 18 0
144 2760 16 0
144 2760 16 0
144 3359 18 0
144 3359 16 0
145 266 2 8
145 758 18 0
145 1751 2 8
145 1725 18 0
145 2783 18 0
145 756 18 0
145 757 2 8
145 1151 28 5
145 1151 28 5
145 1151 18 0
145 1555 18 0
145 1555 18 0
145 2760 18 0
145 2760 18 0
145 3359 18 0
145 3359 18 0
145 810 2 8
145 1487 2 8
145 456 18 0
146 449 16 0
146 848 10 2
146 1891 49 3
146 1917 33 0
146 2915 49 3
146 756 2 8
146 757 2 8
146 3580 33 0
146 227 2 8
146 2010 2 8
146 1131 2 8
146 2937 2 8
146 2621 2 8
146 2759 33 0
146 2882 2 8
147 756 2 8
147 756 2 8
147 757 2 8
147 757 2 8
147 2281 2 8
147 1501 2 8
147 2842 2 8
147 2842 2 8
147 1492 2 8
147 1492 2 8
147 2207 2 8
147 2207 2 8
147 1755 2 8
147 760 2 8
147 3541 2 8
147 1101 2 8
147 2786 2 8
148 1961 16 0
148 756 2 8
148 756 2 8
148 756 2 8
148 2956 1 8
148 2956 1 8
148 2956 1 8
148 757 2 8
148 757 2 8
148 757 16 0
148 394 1 8
148 1359 2 8
149 875 20 1
149 1727 22 6
149 756 2 8
149 756 2 8
149 756 2 8
149 757 2 8
149 757 2 8
149 1240 2 8
149 1987 2 8
149 610 22 6
149 610 22 6
149 68 2 8
149 68 22 6
149 3379 22 6
150 3514 2 8
150 797 16 0
150 1126 1 8
150 756 2 8
150 3690 2 8
150 757 2 8
150 757 2 8
150 1690 2 8
150 1689 2 8
150 1689 2 8
150 1691 1 8
150 207 2 8
150 2004 1 8
150 2685 57 1
150 2685 2 8
151 3619 9 1
151 3619 17 1
151 2598 1 8
151 2251 1 8
151 1395 17 1
151 757 2 8
151 757 2 8
151 1690 9 1
151 1689 2 8
151 1691 2 8
151 2685 9 1
151 2685 2 8
151 2685 9 1
151 1111 24 4
151 1241 9 1
151 1241 17 1
151 2995 9 1
151 768 17 1
152 2855 12 4
152 1725 2 8
152 756 24 4
152 757 2 8
152 1034 29 5
152 3718 2 8
152 3645 12 4
153 2716 1 8
153 756 1 8
153 3009 1 8
153 2298 1 8
153 757 28 5
153 1253 23 5
153 1095 46 6
153 2299 1 8
153 2299 1 8
153 970 23 5
154 3818 2 8
154 2039 2 8
154 756 2 8
154 757 2 8
154 757 2 8
154 2281 2 8
154 1501 2 8
154 2842 2 8
154 2842 2 8
154 1492 2 8
154 1492 2 8
154 2207 2 8
154 2207 2 8
154 1755 2 8
154 1755 2 8
154 760 2 8
155 756 2 8
155 756 2 8
155 756 2 8
155 393 0 8
155 757 2 8
155 757 2 8
155 757 2 8
155 2579 2 8
155 2579 2 8
155 2579 2 8
155 2281 2 8
155 2281 2 8
155 2281 2 8
155 1501 2 8
155 1501 2 8
156 377 0 8
156 2520 2 8
156 756 2 8
156 2444 0 8
156 757 2 8
156 2113 0 8
156 64 49 3
156 2599 15 7
157 2520 2 8
157 2520 2 8
157 756 2 8
157 756 2 8
157 757 2 8
157 757 2 8
157 10 2 8
157 3263 2 8
157 3191 2 8
157 1247 2 8
157 1247 2 8
158 794 18 0
158 699 16 0
158 699 18 0
158 3757 2 8
158 3757 2 8
158 3755 2 8
158 1150 2 8
158 3294 51 0
158 3294 51 0
158 3108 51 0
158 3110 18 0
158 3110 18 0
158 3110 18 0
158 1885 18 0
159 2265 18 0
159 1682 18 0
159 3757 2 8
159 3757 2 8
159 3755 2 8
159 1150 2 8
159 3110 18 0
159 3110 18 0
159 3110 18 0
159 1819 51 0
159 2961 18 0
159 391 51 0
160 3092 16 0
160 170 17 1
160 3734 16 0
160 699 16 0
160 2323 18 0
160 1794 18 0
160 1132 17 1
160 3110 18 0
160 3110 18 0
160 1821 18 0
160 2880 16 0
160 1784 57 1
160 1297 18 0
160 3417 18 0
160 2075 17 1
161 1107 31 3
161 217 31 3
161 716 51 0
161 3724 31 3
161 3110 18 0
161 3110 25 1
161 1819 51 0
161 1819 51 0
161 3425 17 1
161 964 31 3
161 3550 31 3
162 3092 32 0
162 3092 16 0
162 3092 32 0
162 1333 51 0
162 2915 1 8
162 2772 32 0
162 63 1 8
162 3110 18 0
162 1777 14 6
162 2773 18 0
162 2773 18 0
162 3698 14 6
162 3698 14 6
162 793 32 0
162 1514 18 0
162 1514 18 0
162 2853 1 8
163 3110 5 8
163 3110 5 8
163 1986 5 8
163 1986 5 8
163 1986 5 8
163 1986 5 8
164 1798 16 0
164 699 18 0
164 1847 18 0
164 3482 18 0
164 234 31 3
164 2685 39 0
164 3110 18 0
164 3110 18 0
164 3110 18 0
164 1821 18 0
164 685 18 0
164 3182 11 3
164 686 31 3
165 794 18 0
165 794 18 0
165 3294 51 0
165 3108 18 0
165 2314 51 0
165 1429 39 0
165 2499 18 0
165 3110 18 0
165 3110 18 0
165 3110 18 0
165 3110 18 0
165 1822 18 0
165 901 18 0
165 901 18 0
166 2750 16 0
166 2750 31 3
166 1751 11 3
166 1820 8 0
166 2356 0 8
166 2356 0 8
166 1395 0 8
166 2657 18 0
166 64 31 3
166 64 0 8
166 3110 18 0
166 3110 18 0
166 3182 18 0
166 33 0 8
166 33 0 8
167 20 18 0
167 20 51 0
167 2748 18 0
167 3110 18 0
167 3110 18 0
167 2944 39 0
167 2646 24 4
168 1798 46 6
168 699 1 8
168 1763 1 8
168 786 1 8
168 2956 1 8
168 2919 1 8
168 2625 1 8
168 1160 46 6
168 2889 1 8
168 803 1 8
169 3294 51 0
169 2115 51 0
169 3505 16 0
169 2017 16 0
169 1436 51 0
169 3487 16 0
169 1819 51 0
169 2854 16 0
169 1353 51 0
169 1721 51 0
170 1047 17 1
170 1047 17 1
170 2361 51 0
170 2007 18 0
170 3110 18 0
170 3110 18 0
170 3110 18 0
170 625 18 0
170 3813 51 0
170 3813 51 0
170 2817 18 0
170 1077 51 0
170 1993 31 3
170 1993 31 3
170 1307 57 1
171 130 46 6
171 3108 18 0
171 3786 33 0
171 1092 33 0
171 1092 33 0
171 2872 46 6
171 2657 18 0
171 2685 46 6
171 3110 18 0
171 3110 18 0
171 1819 18 0
171 793 18 0
171 3182 45 6
171 33 46 6
171 33 46 6
171 2689 46 6
172 168 25 1
172 2361 51 0
172 2361 51 0
172 1881 16 0
172 1881 16 0
172 1725 17 1
172 1177 17 1
172 157 18 0
172 3110 18 0
172 3110 18 0
172 2066 57 1
172 2066 57 1
172 44 17 1
172 2176 18 0
172 1828 57 1
173 1881 18 0
173 1881 18 0
173 3294 18 0
173 424 18 0
173 3110 18 0
173 3110 18 0
173 3110 18 0
173 2176 18 0
173 2176 18 0
173 2176 18 0
173 158 18 0
173 158 18 0
173 2821 18 0
173 2821 18 0
173 1561 18 0
173 1561 18 0
174 1107 31 3
174 1107 31 3
174 2915 11 3
174 2915 11 3
174 1820 8 0
174 3108 18 0
174 2475 16 0
174 1429 8 0
174 2326 11 3
174 439 8 0
174 3110 18 0
174 3110 18 0
174 2689 31 3
174 238 31 3
174 238 27 7
174 1601 18 0
174 3206 31 3
175 794 18 0
175 3294 51 0
175 2392 51 0
175 2498 51 0
175 2756 0 8
175 3110 18 0
175 3110 18 0
175 793 18 0
175 21 51 0
175 2532 51 0
175 2494 18 0
176 168 25 1
176 168 25 1
176 217 0 8
176 157 0 8
176 2895 1 8
176 3661 0 8
176 3110 18 0
176 3110 18 0
176 2176 18 0
176 2176 45 6
176 1828 1 8
176 1828 25 1
176 136 3 8
176 3467 0 8
176 2942 48 6
176 3501 47 7
176 3118 27 7
176 1855 1 8
177 3092 16 0
177 3092 16 0
177 3092 16 0
177 2520 49 3
177 1751 33 0
177 1751 16 0
177 472 16 0
177 157 39 0
177 2901 33 0
177 2496 33 0
177 3110 18 0
177 3110 18 0
177 1821 33 0
177 1821 18 0
177 1821 18 0
177 2176 18 0
177 2705 49 3
177 732 49 3
177 3064 1 8
178 3092 51 0
178 3092 51 0
178 1820 8 0
178 2090 51 0
178 2670 51 0
178 3110 18 0
178 3110 18 0
179 2361 18 0
179 2361 18 0
179 385 18 0
179 3110 18 0
179 3110 18 0
179 3110 18 0
179 2853 18 0
179 3813 11 3
179 3813 18 0
179 3813 18 0
179 375 0 8
179 375 18 0
179 375 18 0
179 540 18 0
179 540 18 0
179 540 18 0
179 2568 18 0
179 2568 18 0
179 2568 18 0
179 640 18 0
179 2764 11 3
180 758 18 0
180 758 18 0
180 3516 18 0
180 2923 18 0
180 1725 18 0
180 2630 18 0
180 3110 18 0
180 1821 18 0
180 1821 18 0
180 1821 18 0
180 1821 18 0
180 2880 18 0
180 2880 18 0
180 82 18 0
180 82 18 0
181 3092 16 0
181 20 18 0
181 1820 18 0
181 2090 18 0
181 2509 18 0
181 3110 18 0
181 3110 18 0
181 158 18 0
181 235 18 0
182 758 18 0
182 3110 18 0
182 3110 18 0
182 3110 18 0
182 3110 18 0
182 1821 18 0
182 1821 18 0
182 1821 18 0
182 2880 18 0
182 2880 18 0
182 2597 18 0
182 1287 17 1
182 1287 17 1
182 1287 17 1
182 1287 18 0
182 1287 17 1
182 3763 18 0
182 2963 18 0
182 2913 18 0
183 856 18 0
183 1092 33 0
183 440 11 3
183 3110 18 0
183 3110 18 0
183 3110 18 0
183 3182 11 3
183 2568 33 0
183 1178 11 3
183 2199 2 8
184 3092 16 0
184 377 16 0
184 377 51 0
184 3070 51 0
184 684 18 0
184 1322 18 0
184 1229 51 0
184 2956 18 0
184 63 18 0
184 3110 18 0
184 3110 18 0
184 1777 18 0
184 793 18 0
184 1514 51 0
184 3064 18 0
184 2764 11 3
185 758 0 8
185 3516 18 0
185 3516 18 0
185 1125 39 0
185 3294 51 0
185 3294 51 0
185 1429 39 0
185 2551 39 0
185 3110 18 0
185 3110 18 0
185 793 18 0
185 44 32 0
185 792 18 0
185 2792 18 0
186 353 14 6
186 3110 18 0
186 3110 18 0
186 1215 45 6
186 3720 18 0
186 1094 45 6
186 736 14 6
187 3514 18 0
187 20 18 0
187 20 18 0
187 20 51 0
187 3516 18 0
187 3516 18 0
187 3294 51 0
187 3294 51 0
187 1622 10 2
187 2444 51 0
187 16 18 0
187 3110 18 0
187 3663 10 2
187 570 43 5
188 3069 39 0
188 3069 39 0
188 2737 39 0
188 2737 39 0
188 2737 39 0
188 497 39 0
188 1725 39 0
188 2444 39 0
188 2444 39 0
188 2444 39 0
188 2444 39 0
188 2444 39 0
188 1970 39 0
188 825 39 0
188 2551 39 0
188 2551 39 0
188 2551 39 0
188 2551 39 0
188 2551 39 0
188 3650 39 0
188 2552 39 0
188 2885 39 0
189 2090 51 0
189 157 51 0
189 2029 51 0
189 2029 51 0
189 2029 51 0
189 468 39 0
189 468 51 0
189 468 51 0
189 468 51 0
189 2551 39 0
189 2551 51 0
189 1330 51 0
189 1330 39 0
189 2273 51 0
189 3008 39 0
190 3092 16 0
190 449 16 0
190 1125 39 0
190 2444 39 0
190 2444 16 0
190 2551 39 0
190 2551 39 0
190 2551 39 0
190 570 16 0
190 1449 39 0
190 3094 16 0
191 2361 51 0
191 2361 51 0
191 2361 51 0
191 1333 51 0
191 866 51 0
191 3410 51 0
191 1125 39 0
191 2746 39 0
191 2746 39 0
191 2538 39 0
191 2538 39 0
191 2551 39 0
191 2551 39 0
191 2551 39 0
191 2551 39 0
191 2551 39 0
192 20 39 0
192 1333 39 0
192 1751 39 0
192 454 51 0
192 3122 51 0
192 2551 39 0
192 2552 39 0
192 2552 39 0
192 2552 39 0
192 3112 0 8
192 2768 51 0
193 3516 2 8
193 699 16 0
193 3757 2 8
193 3757 2 8
193 3755 2 8
193 1150 2 8
193 1229 51 0
193 2551 39 0
193 2551 39 0
193 2551 39 0
193 2551 39 0
193 3720 2 8
193 2540 45 6
194 2520 49 3
194 1125 39 0
194 1125 39 0
194 1725 39 0
194 716 39 0
194 2496 39 0
194 2551 39 0
194 2551 39 0
194 1090 39 0
194 2966 54 3
194 3029 39 0
194 3029 39 0
194 3029 39 0
194 1404 39 0
194 1001 2 8
195 449 16 0
195 3612 45 6
195 2737 39 0
195 497 39 0
195 2444 39 0
195 2551 39 0
195 2631 39 0
196 1751 39 0
196 684 39 0
196 2551 39 0
196 2551 39 0
196 2551 39 0
196 3046 1 8
196 462 1 8
196 462 1 8
196 1747 39 0
197 794 18 0
197 1968 39 0
197 1306 39 0
197 1125 39 0
197 2465 39 0
197 1516 39 0
197 1516 39 0
197 2772 16 0
197 756 18 0
197 2551 39 0
197 2551 39 0
197 2551 39 0
197 792 18 0
197 1170 39 0
197 2550 39 0
198 3619 16 0
198 2923 16 0
198 2444 16 0
198 1801 32 0
198 2551 39 0
198 2551 39 0
198 2509 39 0
198 2695 16 0
199 3514 8 0
199 2737 9 1
199 497 39 0
199 797 43 5
199 1398 31 3
199 3377 9 1
199 3377 28 5
199 825 39 0
199 2551 39 0
199 2551 39 0
199 2188 28 5
199 2188 28 5
200 856 39 0
200 2198 23 5
200 2014 51 0
200 128 0 8
200 128 0 8
200 1371 23 5
200 2551 39 0
200 2551 39 0
200 173 39 0
200 2760 51 0
200 1007 0 8
200 2717 39 0
200 2103 24 4
200 806 39 0
201 2750 13 5
201 1269 13 5
201 1631 45 6
201 1512 13 5
201 3377 9 1
201 2551 39 0
201 1986 9 1
201 680 13 5
201 636 39 0
201 2992 39 0
201 2169 13 5
201 2766 16 0
201 2409 43 5
202 3092 8 0
202 3734 39 0
202 3734 39 0
202 2737 9 1
202 2737 39 0
202 758 39 0
202 497 39 0
202 497 39 0
202 497 39 0
202 3009 16 0
202 1132 57 1
202 1970 39 0
202 825 39 0
202 825 39 0
202 825 39 0
202 2496 8 0
202 2551 39 0
202 2551 39 0
202 547 39 0
202 355 39 0
202 1662 39 0
202 2552 39 0
202 2552 39 0
202 2552 39 0
202 637 39 0
202 2732 39 0
202 2732 57 1
202 2732 57 1
203 3734 39 0
203 3267 39 0
203 856 39 0
203 20 39 0
203 497 39 0
203 497 39 0
203 497 39 0
203 497 39 0
203 825 39 0
203 825 39 0
203 825 39 0
203 825 39 0
203 2496 39 0
203 2551 39 0
203 2551 39 0
203 547 39 0
203 355 39 0
203 1662 39 0
203 2552 39 0
203 2552 39 0
203 2552 39 0
203 2552 39 0
203 637 39 0
204 3612 45 6
204 2737 9 1
204 2737 9 1
204 2738 9 1
204 497 9 1
204 3377 14 6
204 825 39 0
204 2551 39 0
204 2551 39 0
204 2435 14 6
204 1724 46 6
205 1107 31 3
205 1107 31 3
205 560 53 3
205 2840 39 0
205 2840 39 0
205 2840 39 0
205 2840 39 0
205 2840 39 0
205 1512 39 0
205 2551 39 0
205 2551 39 0
205 1747 33 0
205 352 39 0
205 352 53 3
205 341 39 0
205 341 39 0
205 928 39 0
205 3655 39 0
205 1071 39 0
205 1112 39 0
205 1112 39 0
206 1493 18 0
206 1333 16 0
206 1968 16 0
206 2475 16 0
206 1631 1 8
206 2251 1 8
206 2251 1 8
206 1395 1 8
206 1395 16 0
206 2551 18 0
206 2551 18 0
206 115 1 8
206 3770 1 8
206 1735 16 0
206 895 16 0
207 3069 39 0
207 2551 39 0
207 547 2 8
207 355 2 8
207 1662 16 0
207 3282 39 0
208 2007 39 0
208 2038 39 0
208 2038 25 1
208 1125 39 0
208 1631 39 0
208 2444 39 0
208 1512 39 0
208 3377 9 1
208 1303 39 0
208 2551 39 0
208 2551 39 0
208 2509 39 0
208 3399 39 0
208 3399 39 0
208 3527 39 0
209 3069 39 0
209 217 39 0
209 3619 39 0
209 2198 39 0
209 1306 39 0
209 1125 39 0
209 1125 39 0
209 1125 39 0
209 2465 39 0
209 2465 39 0
209 1429 39 0
209 1512 39 0
209 2551 39 0
209 2551 39 0
209 3399 39 0
209 1837 39 0
209 3005 39 0
210 217 39 0
210 2598 46 6
210 1125 39 0
210 1512 39 0
210 3377 14 6
210 3377 14 6
210 1303 14 6
210 1303 39 0
210 2551 39 0
210 2551 39 0
210 2550 39 0
210 928 39 0
210 3399 39 0
210 3399 39 0
210 3399 39 0
210 3527 39 0
210 1837 39 0
211 3092 16 0
211 1793 3 8
211 875 57 1
211 3070 57 1
211 2356 57 1
211 3786 17 1
211 2451 3 8
211 3650 3 8
211 3650 3 8
211 3650 3 8
211 544 3 8
211 692 3 8
211 1791 3 8
211 1754 3 8
211 2767 3 8
211 3688 3 8
212 1086 39 0
212 2551 39 0
212 2551 39 0
212 2509 39 0
212 2657 39 0
212 2657 39 0
212 2657 18 0
213 3092 16 0
213 3092 16 0
213 170 9 1
213 3757 2 8
213 3757 2 8
213 3755 2 8
213 1150 2 8
213 2772 32 0
213 2444 2 8
213 2551 39 0
213 2551 39 0
213 2551 39 0
213 2551 39 0
213 1449 39 0
213 1449 39 0
213 1449 39 0
213 2934 39 0
214 494 12 4
214 494 12 4
214 271 12 4
214 1332 51 0
214 2716 12 4
214 2840 51 0
214 61 51 0
214 2029 51 0
214 1335 51 0
214 468 51 0
214 2551 39 0
214 2551 39 0
214 3645 12 4
214 2273 39 0
215 3092 39 0
215 2750 39 0
215 1333 39 0
215 31 39 0
215 764 39 0
215 1200 39 0
215 2840 39 0
215 1512 39 0
215 1303 39 0
215 2496 39 0
215 2551 39 0
215 2551 39 0
215 2550 39 0
215 80 39 0
215 3646 39 0
215 3469 39 0
215 2100 39 0
216 2471 39 0
216 1125 39 0
216 1125 39 0
216 2551 39 0
216 2551 39 0
216 2551 39 0
216 570 39 0
216 34 33 0
217 2737 9 1
217 2737 9 1
217 2737 9 1
217 3198 9 1
217 1631 17 1
217 716 39 0
217 1966 16 0
217 2551 39 0
217 2551 39 0
217 2551 39 0
217 2509 17 1
217 1784 17 1
217 1735 16 0
218 3092 51 0
218 3057 1 8
218 2017 1 8
218 1631 1 8
218 1631 1 8
218 1201 1 8
218 1201 1 8
218 2279 1 8
218 2840 51 0
218 3009 1 8
218 82 1 8
218 481 1 8
219 3057 1 8
219 1751 31 3
219 2115 1 8
219 2017 16 0
219 2017 51 0
219 1631 31 3
219 1631 1 8
219 1631 1 8
219 1201 1 8
219 1201 1 8
219 1201 1 8
219 2279 1 8
219 2840 51 0
219 3009 1 8
219 3009 1 8
219 2847 1 8
219 2249 1 8
219 2249 1 8
219 1653 1 8
219 3813 1 8
219 3813 1 8
219 3813 51 0
219 3678 1 8
219 3637 1 8
219 3033 31 3
220 3818 1 8
220 3818 1 8
220 2017 1 8
220 1725 46 6
220 1631 1 8
220 453 1 8
220 3073 1 8
220 1201 1 8
