d w z q
107 2815 0 0
107 156 9 8
107 175 6 6
108 305 0 0
108 305 0 0
108 1631 0 0
108 1631 9 8
108 3013 9 8
108 3013 9 8
108 2029 0 0
108 2029 0 0
108 1303 0 0
108 1303 0 0
108 1408 9 8
109 449 0 0
109 449 0 0
109 305 0 0
109 305 0 0
109 305 0 0
109 1332 0 0
109 3471 0 0
109 2029 0 0
109 2029 0 0
109 3690 0 0
109 178 0 0
109 1335 0 0
109 3289 0 0
110 305 0 0
110 305 0 0
110 3818 0 0
110 3818 0 0
110 1631 0 0
110 1631 0 0
110 695 0 0
110 695 0 0
110 16 0 0
110 2029 0 0
110 2029 0 0
110 1303 0 0
110 1598 0 0
110 54 0 0
110 1653 0 0
110 1544 0 0
110 2538 0 0
111 3578 3 3
111 1107 3 3
111 1107 3 3
111 305 0 0
111 305 0 0
111 305 0 0
111 2750 3 3
111 2923 0 0
111 2923 0 0
111 2923 3 3
111 1332 0 0
111 1968 4 4
111 1429 0 0
111 2772 0 0
111 535 3 3
111 2029 0 0
111 2029 0 0
111 2029 0 0
111 3317 3 3
111 1522 3 3
111 2524 3 3
112 2575 1 1
112 2575 1 1
112 305 0 0
112 305 0 0
112 2825 0 0
112 2444 0 0
112 2029 0 0
112 2029 0 0
112 2029 0 0
112 3162 0 0
112 3132 0 0
112 468 0 0
112 468 0 0
112 468 0 0
112 2551 0 0
112 173 0 0
113 305 0 0
113 2750 3 3
113 1631 0 0
113 2029 0 0
113 1303 0 0
113 1653 0 0
113 881 2 2
113 881 0 0
113 881 0 0
113 2756 3 3
114 170 1 1
114 305 0 0
114 305 0 0
114 2750 0 0
114 1631 9 8
114 2029 0 0
114 1303 0 0
114 1653 9 8
114 250 9 8
114 250 9 8
114 2643 9 8
114 153 9 8
114 2988 9 8
114 2956 9 8
114 2919 9 8
115 2575 1 1
115 494 4 4
115 305 0 0
115 174 0 0
115 2444 0 0
115 568 0 0
115 2029 0 0
115 2029 0 0
115 2029 0 0
115 2029 0 0
115 173 0 0
115 115 4 4
115 2234 7 7
115 891 0 0
115 1651 0 0
116 3092 0 0
116 305 0 0
116 1333 0 0
116 2742 0 0
116 1631 0 0
116 398 0 0
116 695 0 0
116 2029 0 0
116 1303 0 0
116 1776 0 0
116 439 0 0
117 305 0 0
117 1187 0 0
117 1631 0 0
117 1631 9 8
117 1631 0 0
117 1631 9 8
117 1631 0 0
117 1631 9 8
117 1631 9 8
117 1631 0 0
117 2840 0 0
117 2029 0 0
117 2029 0 0
117 2029 0 0
117 2029 0 0
117 2029 0 0
117 2029 0 0
117 825 0 0
117 1599 0 0
117 1163 9 8
118 305 0 0
118 305 0 0
118 1631 0 0
118 1631 0 0
118 1631 3 3
118 2029 0 0
118 1303 0 0
118 2509 3 3
118 1730 0 0
118 3751 0 0
118 353 0 0
118 1432 0 0
118 1848 0 0
119 3092 0 0
119 1107 3 3
119 1107 3 3
119 305 0 0
119 1333 0 0
119 2742 0 0
119 535 3 3
119 535 3 3
119 2029 0 0
119 2029 0 0
119 2029 0 0
119 2029 0 0
119 3317 3 3
119 1303 0 0
120 305 0 0
120 305 0 0
120 1631 0 0
120 2029 0 0
120 1303 0 0
120 1776 0 0
120 3751 0 0
120 868 9 8
120 3086 9 8
120 1017 0 0
121 3092 0 0
121 2575 1 1
121 1107 3 3
121 1107 3 3
121 305 0 0
121 305 0 0
121 306 0 0
121 2742 0 0
121 665 3 3
121 665 3 3
121 2029 0 0
121 2029 0 0
121 2029 0 0
121 3317 3 3
121 3317 3 3
121 3317 3 3
121 173 3 3
121 547 3 3
122 305 0 0
122 1767 0 0
122 1631 0 0
122 385 0 0
122 1092 0 0
122 695 0 0
122 2029 0 0
122 1303 0 0
122 1653 0 0
122 2629 0 0
122 2629 0 0
122 63 0 0
122 951 0 0
123 449 0 0
123 305 0 0
123 305 0 0
123 1333 0 0
123 1631 0 0
123 1631 0 0
123 1631 0 0
123 1429 0 0
123 3208 0 0
123 2279 0 0
123 2029 0 0
123 2029 0 0
123 1303 0 0
123 1303 0 0
123 1776 0 0
124 3092 0 0
124 449 0 0
124 449 0 0
124 449 0 0
124 449 0 0
124 449 0 0
124 305 0 0
124 306 0 0
124 306 0 0
124 306 0 0
124 306 0 0
124 20 0 0
124 512 0 0
124 2090 0 0
124 2029 0 0
124 2029 0 0
124 3168 0 0
125 3092 0 0
125 305 0 0
125 20 0 0
125 936 0 0
125 1631 0 0
125 499 0 0
125 2456 0 0
125 2029 0 0
125 3020 0 0
125 2435 0 0
125 2033 0 0
126 170 1 1
126 3578 3 3
126 3578 3 3
126 305 0 0
126 305 0 0
126 1306 0 0
126 2840 0 0
126 2840 0 0
126 2029 0 0
126 2029 0 0
126 608 0 0
126 608 0 0
127 271 4 4
127 305 0 0
127 305 0 0
127 2265 0 0
127 3757 10 8
127 3757 10 8
127 3755 10 8
127 1150 10 8
127 756 10 8
127 2029 0 0
127 2029 0 0
127 2029 0 0
127 2029 0 0
127 2029 0 0
127 825 0 0
128 2915 3 3
128 2174 3 3
128 2174 2 2
128 756 10 8
128 1801 10 8
128 1853 10 8
128 2496 2 2
128 355 10 8
128 3677 3 3
128 1710 10 8
128 757 10 8
128 757 10 8
128 757 10 8
128 2975 10 8
128 79 10 8
128 420 2 2
128 2638 2 2
129 3356 3 3
129 2915 3 3
129 756 10 8
129 2444 3 3
129 1853 10 8
129 3661 8 8
129 2496 3 3
129 355 10 8
129 3677 3 3
129 1710 10 8
129 757 10 8
129 3580 3 3
129 3046 3 3
129 2113 3 3
129 1220 10 8
129 1209 10 8
129 1947 10 8
130 449 0 0
130 131 2 2
130 217 10 8
130 217 2 2
130 217 0 0
130 3356 2 2
130 3356 2 2
130 1336 7 7
130 2040 7 7
130 756 10 8
130 756 10 8
130 757 10 8
130 757 10 8
130 1240 10 8
130 1240 10 8
130 919 0 0
131 756 10 8
131 756 10 8
131 756 10 8
131 128 8 8
131 128 8 8
131 128 8 8
131 393 8 8
131 757 10 8
131 757 10 8
131 757 10 8
131 2579 10 8
131 2579 10 8
131 2579 10 8
131 2281 10 8
131 2281 10 8
131 2281 10 8
131 1501 10 8
131 2842 10 8
131 2842 10 8
132 3356 3 3
132 3356 3 3
132 191 3 3
132 2915 3 3
132 2901 3 3
132 2174 3 3
132 2174 10 8
132 2174 10 8
132 756 10 8
132 756 10 8
132 1710 10 8
132 757 10 8
132 757 10 8
132 3580 10 8
132 1209 3 3
132 1209 3 3
132 1209 2 2
132 2884 0 0
133 756 10 8
133 756 10 8
133 3208 1 1
133 3208 1 1
133 757 10 8
133 757 10 8
133 2281 10 8
133 2281 10 8
133 1501 10 8
133 1501 10 8
133 2842 10 8
133 671 10 8
133 1492 10 8
133 2207 10 8
134 1891 3 3
134 217 10 8
134 756 10 8
134 757 10 8
134 757 10 8
134 1962 10 8
134 3311 10 8
134 3311 10 8
134 3422 9 8
134 3422 9 8
134 1253 10 8
134 3140 10 8
134 1020 10 8
134 2291 10 8
135 266 10 8
135 1682 10 8
135 756 10 8
135 1853 10 8
135 3020 10 8
135 757 10 8
135 1240 10 8
135 2898 6 6
135 2682 6 6
135 1048 10 8
135 10 10 8
135 10 10 8
136 266 10 8
136 1682 10 8
136 756 10 8
136 1853 10 8
136 757 10 8
136 2898 10 8
136 10 10 8
136 10 3 3
136 227 10 8
136 2278 10 8
136 1129 10 8
137 2190 1 1
137 2190 10 8
137 756 10 8
137 756 5 5
137 757 10 8
137 757 10 8
137 1662 1 1
137 51 1 1
137 428 1 1
137 3603 1 1
138 2915 3 3
138 2658 6 6
138 2658 6 6
138 2658 6 6
138 756 0 0
138 128 8 8
138 128 8 8
138 128 8 8
138 393 8 8
138 2565 8 8
138 2565 6 6
138 2565 8 8
138 3437 8 8
138 3437 8 8
138 3437 8 8
138 757 10 8
138 757 0 0
138 1095 8 8
138 1095 0 0
138 2657 6 6
139 1891 3 3
139 217 10 8
139 756 10 8
139 756 10 8
139 3690 10 8
139 757 10 8
139 757 10 8
139 2281 10 8
139 1501 10 8
139 2842 10 8
139 2842 10 8
139 1492 10 8
139 1492 10 8
139 2207 10 8
139 2207 10 8
139 2898 10 8
139 2657 3 3
139 1096 10 8
139 1096 10 8
140 217 5 5
140 756 10 8
140 756 10 8
140 3020 10 8
140 757 10 8
140 757 10 8
140 1240 10 8
140 1240 10 8
140 2898 10 8
140 2682 10 8
140 2682 10 8
140 1096 10 8
140 1096 10 8
141 756 10 8
141 756 10 8
141 393 8 8
141 393 8 8
141 1853 10 8
141 757 10 8
141 757 10 8
141 2281 10 8
141 2281 10 8
141 1501 10 8
141 1501 10 8
141 2842 10 8
142 2007 10 8
142 2915 3 3
142 756 10 8
142 756 10 8
142 3020 10 8
142 3020 10 8
142 757 10 8
142 757 10 8
142 1240 10 8
142 1240 10 8
142 2682 10 8
142 2682 10 8
142 1896 10 8
142 1896 10 8
142 3133 10 8
142 3133 10 8
142 3487 10 8
143 2007 10 8
143 2520 10 8
143 756 10 8
143 756 10 8
143 757 10 8
143 757 10 8
143 227 10 8
143 227 10 8
143 2278 10 8
143 1129 10 8
143 1896 10 8
143 1896 10 8
143 3133 10 8
143 3133 10 8
143 1425 10 8
143 196 10 8
144 2475 0 0
144 2783 0 0
144 756 0 0
144 757 0 0
144 1151 5 5
144 1151 5 5
144 1151 5 5
144 1151 5 5
144 1555 0 0
144 1555 0 0
144 1555 0 0
144 1555 0 0
144 2760 0 0
144 2760 0 0
144 2760 0 0
144 3359 0 0
144 3359 0 0
145 266 10 8
145 758 0 0
145 1751 10 8
145 1725 0 0
145 2783 0 0
145 756 0 0
145 757 10 8
145 1151 5 5
145 1151 5 5
145 1151 0 0
145 1555 0 0
145 1555 0 0
145 2760 0 0
145 2760 0 0
145 3359 0 0
145 3359 0 0
145 810 10 8
145 1487 10 8
145 456 0 0
146 449 0 0
146 848 2 2
146 1891 3 3
146 1917 0 0
146 2915 3 3
146 756 10 8
146 757 10 8
146 3580 0 0
146 227 10 8
146 2010 10 8
146 1131 10 8
146 2937 10 8
146 2621 10 8
146 2759 0 0
146 2882 10 8
147 756 10 8
147 756 10 8
147 757 10 8
147 757 10 8
147 2281 10 8
147 1501 10 8
147 2842 10 8
147 2842 10 8
147 1492 10 8
147 1492 10 8
147 2207 10 8
147 2207 10 8
147 1755 10 8
147 760 10 8
147 3541 10 8
147 1101 10 8
147 2786 10 8
148 1961 0 0
148 756 10 8
148 756 10 8
148 756 10 8
148 2956 9 8
148 2956 9 8
148 2956 9 8
148 757 10 8
148 757 10 8
148 757 0 0
148 394 9 8
148 1359 10 8
149 875 1 1
149 1727 6 6
149 756 10 8
149 756 10 8
149 756 10 8
149 757 10 8
149 757 10 8
149 1240 10 8
149 1987 10 8
149 610 6 6
149 610 6 6
149 68 10 8
149 68 6 6
149 3379 6 6
150 3514 10 8
150 797 0 0
150 1126 9 8
150 756 10 8
150 3690 10 8
150 757 10 8
150 757 10 8
150 1690 10 8
150 1689 10 8
150 1689 10 8
150 1691 9 8
150 207 10 8
150 2004 9 8
150 2685 1 1
150 2685 10 8
151 3619 1 1
151 3619 1 1
151 2598 9 8
151 2251 9 8
151 1395 1 1
151 757 10 8
151 757 10 8
151 1690 1 1
151 1689 10 8
151 1691 10 8
151 2685 1 1
151 2685 10 8
151 2685 1 1
151 1111 4 4
151 1241 1 1
151 1241 1 1
151 2995 1 1
151 768 1 1
152 2855 4 4
152 1725 10 8
152 756 4 4
152 757 10 8
152 1034 5 5
152 3718 10 8
152 3645 4 4
153 2716 9 8
153 756 9 8
153 3009 9 8
153 2298 9 8
153 757 5 5
153 1253 5 5
153 1095 6 6
153 2299 9 8
153 2299 9 8
153 970 5 5
154 3818 10 8
154 2039 10 8
154 756 10 8
154 757 10 8
154 757 10 8
154 2281 10 8
154 1501 10 8
154 2842 10 8
154 2842 10 8
154 1492 10 8
154 1492 10 8
154 2207 10 8
154 2207 10 8
154 1755 10 8
154 1755 10 8
154 760 10 8
155 756 10 8
155 756 10 8
155 756 10 8
155 393 8 8
155 757 10 8
155 757 10 8
155 757 10 8
155 2579 10 8
155 2579 10 8
155 2579 10 8
155 2281 10 8
155 2281 10 8
155 2281 10 8
155 1501 10 8
155 1501 10 8
156 377 8 8
156 2520 10 8
156 756 10 8
156 2444 8 8
156 757 10 8
156 2113 8 8
156 64 3 3
156 2599 7 7
157 2520 10 8
157 2520 10 8
157 756 10 8
157 756 10 8
157 757 10 8
157 757 10 8
157 10 10 8
157 3263 10 8
157 3191 10 8
157 1247 10 8
157 1247 10 8
158 794 0 0
158 699 0 0
158 699 0 0
158 3757 10 8
158 3757 10 8
158 3755 10 8
158 1150 10 8
158 3294 0 0
158 3294 0 0
158 3108 0 0
158 3110 0 0
158 3110 0 0
158 3110 0 0
158 1885 0 0
159 2265 0 0
159 1682 0 0
159 3757 10 8
159 3757 10 8
159 3755 10 8
159 1150 10 8
159 3110 0 0
159 3110 0 0
159 3110 0 0
159 1819 0 0
159 2961 0 0
159 391 0 0
160 3092 0 0
160 170 1 1
160 3734 0 0
160 699 0 0
160 2323 0 0
160 1794 0 0
160 1132 1 1
160 3110 0 0
160 3110 0 0
160 1821 0 0
160 2880 0 0
160 1784 1 1
160 1297 0 0
160 3417 0 0
160 2075 1 1
161 1107 3 3
161 217 3 3
161 716 0 0
161 3724 3 3
161 3110 0 0
161 3110 1 1
161 1819 0 0
161 1819 0 0
161 3425 1 1
161 964 3 3
161 3550 3 3
162 3092 0 0
162 3092 0 0
162 3092 0 0
162 1333 0 0
162 2915 9 8
162 2772 0 0
162 63 9 8
162 3110 0 0
162 1777 6 6
162 2773 0 0
162 2773 0 0
162 3698 6 6
162 3698 6 6
162 793 0 0
162 1514 0 0
162 1514 0 0
162 2853 9 8
163 3110 13 8
163 3110 13 8
163 1986 13 8
163 1986 13 8
163 1986 13 8
163 1986 13 8
164 1798 0 0
164 699 0 0
164 1847 0 0
164 3482 0 0
164 234 3 3
164 2685 0 0
164 3110 0 0
164 3110 0 0
164 3110 0 0
164 1821 0 0
164 685 0 0
164 3182 3 3
164 686 3 3
165 794 0 0
165 794 0 0
165 3294 0 0
165 3108 0 0
165 2314 0 0
165 1429 0 0
165 2499 0 0
165 3110 0 0
165 3110 0 0
165 3110 0 0
165 3110 0 0
165 1822 0 0
165 901 0 0
165 901 0 0
166 2750 0 0
166 2750 3 3
166 1751 3 3
166 1820 0 0
166 2356 8 8
166 2356 8 8
166 1395 8 8
166 2657 0 0
166 64 3 3
166 64 8 8
166 3110 0 0
166 3110 0 0
166 3182 0 0
166 33 8 8
166 33 8 8
167 20 0 0
167 20 0 0
167 2748 0 0
167 3110 0 0
167 3110 0 0
167 2944 0 0
167 2646 4 4
168 1798 6 6
168 699 9 8
168 1763 9 8
168 786 9 8
168 2956 9 8
168 2919 9 8
168 2625 9 8
168 1160 6 6
168 2889 9 8
168 803 9 8
169 3294 0 0
169 2115 0 0
169 3505 0 0
169 2017 0 0
169 1436 0 0
169 3487 0 0
169 1819 0 0
169 2854 0 0
169 1353 0 0
169 1721 0 0
170 1047 1 1
170 1047 1 1
170 2361 0 0
170 2007 0 0
170 3110 0 0
170 3110 0 0
170 3110 0 0
170 625 0 0
170 3813 0 0
170 3813 0 0
170 2817 0 0
170 1077 0 0
170 1993 3 3
170 1993 3 3
170 1307 1 1
171 130 6 6
171 3108 0 0
171 3786 0 0
171 1092 0 0
171 1092 0 0
171 2872 6 6
171 2657 0 0
171 2685 6 6
171 3110 0 0
171 3110 0 0
171 1819 0 0
171 793 0 0
171 3182 6 6
171 33 6 6
171 33 6 6
171 2689 6 6
172 168 1 1
172 2361 0 0
172 2361 0 0
172 1881 0 0
172 1881 0 0
172 1725 1 1
172 1177 1 1
172 157 0 0
172 3110 0 0
172 3110 0 0
172 2066 1 1
172 2066 1 1
172 44 1 1
172 2176 0 0
172 1828 1 1
173 1881 0 0
173 1881 0 0
173 3294 0 0
173 424 0 0
173 3110 0 0
173 3110 0 0
173 3110 0 0
173 2176 0 0
173 2176 0 0
173 2176 0 0
173 158 0 0
173 158 0 0
173 2821 0 0
173 2821 0 0
173 1561 0 0
173 1561 0 0
174 1107 3 3
174 1107 3 3
174 2915 3 3
174 2915 3 3
174 1820 0 0
174 3108 0 0
174 2475 0 0
174 1429 0 0
174 2326 3 3
174 439 0 0
174 3110 0 0
174 3110 0 0
174 2689 3 3
174 238 3 3
174 238 7 7
174 1601 0 0
174 3206 3 3
175 794 0 0
175 3294 0 0
175 2392 0 0
175 2498 0 0
175 2756 8 8
175 3110 0 0
175 3110 0 0
175 793 0 0
175 21 0 0
175 2532 0 0
175 2494 0 0
176 168 1 1
176 168 1 1
176 217 8 8
176 157 8 8
176 2895 9 8
176 3661 8 8
176 3110 0 0
176 3110 0 0
176 2176 0 0
176 2176 6 6
176 1828 9 8
176 1828 1 1
176 136 11 8
176 3467 8 8
176 2942 6 6
176 3501 7 7
176 3118 7 7
176 1855 9 8
177 3092 0 0
177 3092 0 0
177 3092 0 0
177 2520 3 3
177 1751 0 0
177 1751 0 0
177 472 0 0
177 157 0 0
177 2901 0 0
177 2496 0 0
177 3110 0 0
177 3110 0 0
177 1821 0 0
177 1821 0 0
177 1821 0 0
177 2176 0 0
177 2705 3 3
177 732 3 3
177 3064 9 8
178 3092 0 0
178 3092 0 0
178 1820 0 0
178 2090 0 0
178 2670 0 0
178 3110 0 0
178 3110 0 0
179 2361 0 0
179 2361 0 0
179 385 0 0
179 3110 0 0
179 3110 0 0
179 3110 0 0
179 2853 0 0
179 3813 3 3
179 3813 0 0
179 3813 0 0
179 375 8 8
179 375 0 0
179 375 0 0
179 540 0 0
179 540 0 0
179 540 0 0
179 2568 0 0
179 2568 0 0
179 2568 0 0
179 640 0 0
179 2764 3 3
180 758 0 0
180 758 0 0
180 3516 0 0
180 2923 0 0
180 1725 0 0
180 2630 0 0
180 3110 0 0
180 1821 0 0
180 1821 0 0
180 1821 0 0
180 1821 0 0
180 2880 0 0
180 2880 0 0
180 82 0 0
180 82 0 0
181 3092 0 0
181 20 0 0
181 1820 0 0
181 2090 0 0
181 2509 0 0
181 3110 0 0
181 3110 0 0
181 158 0 0
181 235 0 0
182 758 0 0
182 3110 0 0
182 3110 0 0
182 3110 0 0
182 3110 0 0
182 1821 0 0
182 1821 0 0
182 1821 0 0
182 2880 0 0
182 2880 0 0
182 2597 0 0
182 1287 1 1
182 1287 1 1
182 1287 1 1
182 1287 0 0
182 1287 1 1
182 3763 0 0
182 2963 0 0
182 2913 0 0
183 856 0 0
183 1092 0 0
183 440 3 3
183 3110 0 0
183 3110 0 0
183 3110 0 0
183 3182 3 3
183 2568 0 0
183 1178 3 3
183 2199 10 8
184 3092 0 0
184 377 0 0
184 377 0 0
184 3070 0 0
184 684 0 0
184 1322 0 0
184 1229 0 0
184 2956 0 0
184 63 0 0
184 3110 0 0
184 3110 0 0
184 1777 0 0
184 793 0 0
184 1514 0 0
184 3064 0 0
184 2764 3 3
185 758 8 8
185 3516 0 0
185 3516 0 0
185 1125 0 0
185 3294 0 0
185 3294 0 0
185 1429 0 0
185 2551 0 0
185 3110 0 0
185 3110 0 0
185 793 0 0
185 44 0 0
185 792 0 0
185 2792 0 0
186 353 6 6
186 3110 0 0
186 3110 0 0
186 1215 6 6
186 3720 0 0
186 1094 6 6
186 736 6 6
187 3514 0 0
187 20 0 0
187 20 0 0
187 20 0 0
187 3516 0 0
187 3516 0 0
187 3294 0 0
187 3294 0 0
187 1622 2 2
187 2444 0 0
187 16 0 0
187 3110 0 0
187 3663 2 2
187 570 5 5
188 3069 0 0
188 3069 0 0
188 2737 0 0
188 2737 0 0
188 2737 0 0
188 497 0 0
188 1725 0 0
188 2444 0 0
188 2444 0 0
188 2444 0 0
188 2444 0 0
188 2444 0 0
188 1970 0 0
188 825 0 0
188 2551 0 0
188 2551 0 0
188 2551 0 0
188 2551 0 0
188 2551 0 0
188 3650 0 0
188 2552 0 0
188 2885 0 0
189 2090 0 0
189 157 0 0
189 2029 0 0
189 2029 0 0
189 2029 0 0
189 468 0 0
189 468 0 0
189 468 0 0
189 468 0 0
189 2551 0 0
189 2551 0 0
189 1330 0 0
189 1330 0 0
189 2273 0 0
189 3008 0 0
190 3092 0 0
190 449 0 0
190 1125 0 0
190 2444 0 0
190 2444 0 0
190 2551 0 0
190 2551 0 0
190 2551 0 0
190 570 0 0
190 1449 0 0
190 3094 0 0
191 2361 0 0
191 2361 0 0
191 2361 0 0
191 1333 0 0
191 866 0 0
191 3410 0 0
191 1125 0 0
191 2746 0 0
191 2746 0 0
191 2538 0 0
191 2538 0 0
191 2551 0 0
191 2551 0 0
191 2551 0 0
191 2551 0 0
191 2551 0 0
192 20 0 0
192 1333 0 0
192 1751 0 0
192 454 0 0
192 3122 0 0
192 2551 0 0
192 2552 0 0
192 2552 0 0
192 2552 0 0
192 3112 8 8
192 2768 0 0
193 3516 10 8
193 699 0 0
193 3757 10 8
193 3757 10 8
193 3755 10 8
193 1150 10 8
193 1229 0 0
193 2551 0 0
193 2551 0 0
193 2551 0 0
193 2551 0 0
193 3720 10 8
193 2540 6 6
194 2520 3 3
194 1125 0 0
194 1125 0 0
194 1725 0 0
194 716 0 0
194 2496 0 0
194 2551 0 0
194 2551 0 0
194 1090 0 0
194 2966 3 3
194 3029 0 0
194 3029 0 0
194 3029 0 0
194 1404 0 0
194 1001 10 8
195 449 0 0
195 3612 6 6
195 2737 0 0
195 497 0 0
195 2444 0 0
195 2551 0 0
195 2631 0 0
196 1751 0 0
196 684 0 0
196 2551 0 0
196 2551 0 0
196 2551 0 0
196 3046 9 8
196 462 9 8
196 462 9 8
196 1747 0 0
197 794 0 0
197 1968 0 0
197 1306 0 0
197 1125 0 0
197 2465 0 0
197 1516 0 0
197 1516 0 0
197 2772 0 0
197 756 0 0
197 2551 0 0
197 2551 0 0
197 2551 0 0
197 792 0 0
197 1170 0 0
197 2550 0 0
198 3619 0 0
198 2923 0 0
198 2444 0 0
198 1801 0 0
198 2551 0 0
198 2551 0 0
198 2509 0 0
198 2695 0 0
199 3514 0 0
199 2737 1 1
199 497 0 0
199 797 5 5
199 1398 3 3
199 3377 1 1
199 3377 5 5
199 825 0 0
199 2551 0 0
199 2551 0 0
199 2188 5 5
199 2188 5 5
200 856 0 0
200 2198 5 5
200 2014 0 0
200 128 8 8
200 128 8 8
200 1371 5 5
200 2551 0 0
200 2551 0 0
200 173 0 0
200 2760 0 0
200 1007 8 8
200 2717 0 0
200 2103 4 4
200 806 0 0
201 2750 5 5
201 1269 5 5
201 1631 6 6
201 1512 5 5
201 3377 1 1
201 2551 0 0
201 1986 1 1
201 680 5 5
201 636 0 0
201 2992 0 0
201 2169 5 5
201 2766 0 0
201 2409 5 5
202 3092 0 0
202 3734 0 0
202 3734 0 0
202 2737 1 1
202 2737 0 0
202 758 0 0
202 497 0 0
202 497 0 0
202 497 0 0
202 3009 0 0
202 1132 1 1
202 1970 0 0
202 825 0 0
202 825 0 0
202 825 0 0
202 2496 0 0
202 2551 0 0
202 2551 0 0
202 547 0 0
202 355 0 0
202 1662 0 0
202 2552 0 0
202 2552 0 0
202 2552 0 0
202 637 0 0
202 2732 0 0
202 2732 1 1
202 2732 1 1
203 3734 0 0
203 3267 0 0
203 856 0 0
203 20 0 0
203 497 0 0
203 497 0 0
203 497 0 0
203 497 0 0
203 825 0 0
203 825 0 0
203 825 0 0
203 825 0 0
203 2496 0 0
203 2551 0 0
203 2551 0 0
203 547 0 0
203 355 0 0
203 1662 0 0
203 2552 0 0
203 2552 0 0
203 2552 0 0
203 2552 0 0
203 637 0 0
204 3612 6 6
204 2737 1 1
204 2737 1 1
204 2738 1 1
204 497 1 1
204 3377 6 6
204 825 0 0
204 2551 0 0
204 2551 0 0
204 2435 6 6
204 1724 6 6
205 1107 3 3
205 1107 3 3
205 560 3 3
205 2840 0 0
205 2840 0 0
205 2840 0 0
205 2840 0 0
205 2840 0 0
205 1512 0 0
205 2551 0 0
205 2551 0 0
205 1747 0 0
205 352 0 0
205 352 3 3
205 341 0 0
205 341 0 0
205 928 0 0
205 3655 0 0
205 1071 0 0
205 1112 0 0
205 1112 0 0
206 1493 0 0
206 1333 0 0
206 1968 0 0
206 2475 0 0
206 1631 9 8
206 2251 9 8
206 2251 9 8
206 1395 9 8
206 1395 0 0
206 2551 0 0
206 2551 0 0
206 115 9 8
206 3770 9 8
206 1735 0 0
206 895 0 0
207 3069 0 0
207 2551 0 0
207 547 10 8
207 355 10 8
207 1662 0 0
207 3282 0 0
208 2007 0 0
208 2038 0 0
208 2038 1 1
208 1125 0 0
208 1631 0 0
208 2444 0 0
208 1512 0 0
208 3377 1 1
208 1303 0 0
208 2551 0 0
208 2551 0 0
208 2509 0 0
208 3399 0 0
208 3399 0 0
208 3527 0 0
209 3069 0 0
209 217 0 0
209 3619 0 0
209 2198 0 0
209 1306 0 0
209 1125 0 0
209 1125 0 0
209 1125 0 0
209 2465 0 0
209 2465 0 0
209 1429 0 0
209 1512 0 0
209 2551 0 0
209 2551 0 0
209 3399 0 0
209 1837 0 0
209 3005 0 0
210 217 0 0
210 2598 6 6
210 1125 0 0
210 1512 0 0
210 3377 6 6
210 3377 6 6
210 1303 6 6
210 1303 0 0
210 2551 0 0
210 2551 0 0
210 2550 0 0
210 928 0 0
210 3399 0 0
210 3399 0 0
210 3399 0 0
210 3527 0 0
210 1837 0 0
211 3092 0 0
211 1793 11 8
211 875 1 1
211 3070 1 1
211 2356 1 1
211 3786 1 1
211 2451 11 8
211 3650 11 8
211 3650 11 8
211 3650 11 8
211 544 11 8
211 692 11 8
211 1791 11 8
211 1754 11 8
211 2767 11 8
211 3688 11 8
212 1086 0 0
212 2551 0 0
212 2551 0 0
212 2509 0 0
212 2657 0 0
212 2657 0 0
212 2657 0 0
213 3092 0 0
213 3092 0 0
213 170 1 1
213 3757 10 8
213 3757 10 8
213 3755 10 8
213 1150 10 8
213 2772 0 0
213 2444 10 8
213 2551 0 0
213 2551 0 0
213 2551 0 0
213 2551 0 0
213 1449 0 0
213 1449 0 0
213 1449 0 0
213 2934 0 0
214 494 4 4
214 494 4 4
214 271 4 4
214 1332 0 0
214 2716 4 4
214 2840 0 0
214 61 0 0
214 2029 0 0
214 1335 0 0
214 468 0 0
214 2551 0 0
214 2551 0 0
214 3645 4 4
214 2273 0 0
215 3092 0 0
215 2750 0 0
215 1333 0 0
215 31 0 0
215 764 0 0
215 1200 0 0
215 2840 0 0
215 1512 0 0
215 1303 0 0
215 2496 0 0
215 2551 0 0
215 2551 0 0
215 2550 0 0
215 80 0 0
215 3646 0 0
215 3469 0 0
215 2100 0 0
216 2471 0 0
216 1125 0 0
216 1125 0 0
216 2551 0 0
216 2551 0 0
216 2551 0 0
216 570 0 0
216 34 0 0
217 2737 1 1
217 2737 1 1
217 2737 1 1
217 3198 1 1
217 1631 1 1
217 716 0 0
217 1966 0 0
217 2551 0 0
217 2551 0 0
217 2551 0 0
217 2509 1 1
217 1784 1 1
217 1735 0 0
218 3092 0 0
218 3057 9 8
218 2017 9 8
218 1631 9 8
218 1631 9 8
218 1201 9 8
218 1201 9 8
218 2279 9 8
218 2840 0 0
218 3009 9 8
218 82 9 8
218 481 9 8
219 3057 9 8
219 1751 3 3
219 2115 9 8
219 2017 0 0
219 2017 0 0
219 1631 3 3
219 1631 9 8
219 1631 9 8
219 1201 9 8
219 1201 9 8
219 1201 9 8
219 2279 9 8
219 2840 0 0
219 3009 9 8
219 3009 9 8
219 2847 9 8
219 2249 9 8
219 2249 9 8
219 1653 9 8
219 3813 9 8
219 3813 9 8
219 3813 0 0
219 3678 9 8
219 3637 9 8
219 3033 3 3
220 3818 9 8
220 3818 9 8
220 2017 9 8
220 1725 6 6
220 1631 9 8
220 453 9 8
220 3073 9 8
220 1201 9 8
